COURSE_ID                ROW_STATUS    
 200920.MUSI467.02        0             
 200920.MUSI471.01        0             
 200920.MUSI473.01        0             
 200920.MUSI475.01        0             
 200920.MUSI477.01        0             
 200920.MUSI477.02        0             
 200920.MUSI479.01        0             
 200920.MUSI491.01        0             
 200920.MUSI499.01        0             
 200920.MUSI499.02        0             
 200920.MUSI499.03        0             
 200920.MUSI499.04        0             
 200920.MUSI499.05        0             
 200920.MUSI499.06        0             
 200920.MUSI499.07        0             
 200920.MUSI499.08        0             
 200920.NSCI110.01        0             
 200920.NSCI110.03        0             
 200920.NSCI110.04        0             
 200920.NSCI110.05        0             
 200920.NSCI110.07        0             
 200920.NSCI110.12        0             
 200920.NSCI110.44        0             
 200920.NSCI110.46        0             
 200920.NSCI120.01        0             
 200920.NSCI120.02        0             
 200920.NSCI120.03        0             
 200920.NSCI120.04        0             
 200920.NSCI120.05        0             
 200920.NSCI120.06        0             
 200920.NSCI120.07        0             
 200920.NSCI120.44        0             
 200920.NSCI120.45        0             
 200920.NSCI120.46        0             
 200920.NSCI120.47        0             
 200920.NSCI120.D1        0             
 200920.NSCI120.D2        0             
 200920.NURS210.01        0             
 200920.NURS210.02        0             
 200920.NURS210.D1        0             
 200920.NURS210.D2        0             
 200920.NURS220.01        0             
 200920.NURS220.02        2             
 200920.NURS220.D1        0             
 200920.NURS220.D2        0             
 200920.NURS230.01        0             
 200920.NURS230.D1        0             
 200920.NURS230.D2        0             
 200920.NURS320.D1        0             
 200920.NURS325.D1        0             
 200920.NURS330.D1        0             
 200920.NURS350.01        0             
 200920.NURS370.01        0             
 200920.NURS390.01        0             
 200920.NURS400.D1        0             
 200920.NURS406.01        0             
 200920.NURS407.01        0             
 200920.NURS411.D1        0             
 200920.NURS421.D1        2             
 200920.NURS430.D1        0             
 200920.NURS440.01        2             
 200920.NURS450.D1        0             
 200920.NURS480.01        2             
 200920.NURS480.02        2             
 200920.NURS480.03        2             
 200920.NURS480.04        2             
 200920.NURS480.05        2             
 200920.NURS480.D1        0             
 200920.NURS481.01        0             
 200920.PEDU101.01        0             
 200920.PEDU101.02        0             
 200920.PEDU101.03        2             
 200920.PEDU102.01        0             
 200920.PEDU103.01        0             
 200920.PEDU107.01        0             
 200920.PEDU107.02        0             
 200920.PEDU107.03        0             
 200920.PEDU107.04        2             
 200920.PEDU107.05        0             
 200920.PEDU107.06        0             
 200920.PEDU107.07        0             
 200920.PEDU107.08        0             
 200920.PEDU107.09        0             
 200920.PEDU107.10        0             
 200920.PEDU107.11        0             
 200920.PEDU107.12        2             
 200920.PEDU112.01        0             
 200920.PEDU112.02        2             
 200920.PEDU112.03        0             
 200920.PEDU120.01        0             
 200920.PEDU120.02        0             
 200920.PEDU122.01        0             
 200920.PEDU122.02        2             
 200920.PEDU130.01        0             
 200920.PEDU130.02        0             
 200920.PEDU130.03        0             
 200920.PEDU130.04        0             
 200920.PEDU130.05        0             
 200920.PEDU130.06        0             
 200920.PEDU132.01        0             
 200920.PEDU132.02        0             
 200920.PEDU132.03        0             
 200920.PEDU132.04        0             
 200920.PEDU132.05        0             
 200920.PEDU132.06        0             
 200920.PEDU132.07        0             
 200920.PEDU140.01        2             
 200920.PEDU140.02        0             
 200920.PEDU140.03        2             
 200920.PEDU140.04        0             
 200920.PEDU140.05        0             
 200920.PEDU140.06        2             
 200920.PEDU140.07        0             
 200920.PEDU140.08        0             
 200920.PEDU140.09        2             
 200920.PEDU140.10        0             
 200920.PEDU140.11        2             
 200920.PEDU141.01        0             
 200920.PEDU201.01        0             
 200920.PEDU201.02        0             
 200920.PEDU212.01        0             
 200920.PEDU214.01        0             
 200920.PEDU290.01        0             
 200920.PEDU310.01        0             
 200920.PEDU311.01        0             
 200920.PEDU320.01        0             
 200920.PEDU320.02        0             
 200920.PEDU320.03        0             
 200920.PEDU320.D1        0             
 200920.PEDU331.01        0             
 200920.PEDU341.01        0             
 200920.PEDU361.01        0             
 200920.PEDU452.01        0             
 200920.PHIL110.01        0             
 200920.PHIL110.02        0             
 200920.PHIL110.03        0             
 200920.PHIL110.04        0             
 200920.PHIL110.05        0             
 200920.PHIL110.06        0             
 200920.PHIL110.07        0             
 200920.PHIL110.08        0             
 200920.PHIL110.09        0             
 200920.PHIL110.10        0             
 200920.PHIL110.11        0             
 200920.PHIL110.12        0             
 200920.PHIL110.13        0             
 200920.PHIL110.14        0             
 200920.PHIL110.15        0             
 200920.PHIL110.16        0             
 200920.PHIL110.45        0             
 200920.PHIL110.46        0             
 200920.PHIL110.CE        0             
 200920.PHIL210.01        0             
 200920.PHIL210.02        0             
 200920.PHIL212.01        0             
 200920.PHIL220.01        0             
 200920.PHIL310.01        0             
 200920.PHIL320.D1        0             
 200920.PHIL360.01        0             
 200920.PHYS112.01        0             
 200920.PHYS121.01        0             
 200920.PHYS122.01        0             
 200920.PHYS123.01        0             
 200920.PHYS212.01        0             
 200920.POLI200.01        0             
 200920.POLI200.02        0             
 200920.POLI200.03        0             
 200920.POLI200.45        0             
 200920.POLI210.01        0             
 200920.POLI210.02        0             
 200920.POLI210.03        0             
 200920.POLI210.04        0             
 200920.POLI210.05        0             
 200920.POLI210.06        0             
 200920.POLI210.44        0             
 200920.POLI210.45        0             
 200920.POLI210.46        0             
 200920.POLI210.47        0             
 200920.POLI220.01        0             
 200920.POLI220.02        0             
 200920.POLI301.01        2             
 200920.POLI301.50        0             
 200920.POLI312.01        0             
 200920.POLI312.60        0             
 200920.POLI320.01        0             
 200920.POLI320.46        0             
 200920.POLI350.01        0             
 200920.POLI401.01        0             
 200920.POLI402.01        0             
 200920.POLI420.01        0             
 200920.POLI422.01        0             
 200920.POLI430.01        0             
 200920.POLI432.01        0             
 200920.POLI442.01        0             
 200920.POLI450.01        0             
 200920.POLI460.01        0             
 200920.POLI470.01        0             
 200920.POLI480.01        0             
 200920.POLI480.D1        0             
 200920.POLI490.01        0             
 200920.POLI623.01        0             
 200920.POLI641.01        0             
 200920.POLI641.45        0             
 200920.POLI644.01        0             
 200920.POLI646.01        2             
 200920.PSYC210.01        0             
 200920.PSYC210.02        0             
 200920.PSYC210.03        0             
 200920.PSYC210.04        0             
 200920.PSYC210.05        0             
 200920.PSYC210.06        0             
 200920.PSYC210.07        0             
 200920.PSYC210.08        0             
 200920.PSYC210.09        0             
 200920.PSYC210.10        2             
 200920.PSYC210.11        2             
 200920.PSYC210.44        0             
 200920.PSYC210.45        0             
 200920.PSYC210.46        0             
 200920.PSYC210.47        0             
 200920.PSYC210.48        0             
 200920.PSYC210.D1        0             
 200920.PSYC210.D2        2             
 200920.PSYC233.01        0             
 200920.PSYC233.02        0             
 200920.PSYC233.45        0             
 200920.PSYC233.50        0             
 200920.PSYC300.01        0             
 200920.PSYC300.45        0             
 200920.PSYC310.01        0             
 200920.PSYC310.50        0             
 200920.PSYC310.D1        0             
 200920.PSYC310.D2        0             
 200920.PSYC320.01        0             
 200920.PSYC320.02        0             
 200920.PSYC320.50        0             
 200920.PSYC320.D1        0             
 200920.PSYC331.01        0             
 200920.PSYC331.02        0             
 200920.PSYC331.45        0             
 200920.PSYC331.50        0             
 200920.PSYC331.D1        0             
 200920.PSYC332.D1        0             
 200920.PSYC342.01        0             
 200920.PSYC342.45        0             
 200920.PSYC342.46        0             
 200920.PSYC342.D1        0             
 200920.PSYC343.01        0             
 200920.PSYC343.60        0             
 200920.PSYC343.D1        0             
 200920.PSYC352.01        0             
 200920.PSYC352.60        0             
 200920.PSYC352.D1        0             
 200920.PSYC360.01        0             
 200920.PSYC360.45        0             
 200920.PSYC360.50        0             
 200920.PSYC360.D1        0             
 200920.PSYC365.D1        0             
 200920.PSYC370.01        0             
 200920.PSYC370.D1        0             
 200920.PSYC380.01        0             
 200920.PSYC380.D1        0             
 200920.PSYC381.01        0             
 200920.PSYC381.46        0             
 200920.PSYC381.60        0             
 200920.PSYC381.D1        0             
 200920.PSYC400.01        0             
 200920.PSYC400.45        0             
 200920.PSYC400.D1        0             
 200920.PSYC420.D1        0             
 200920.PSYC421.01        0             
 200920.PSYC421.60        0             
 200920.PSYC421.D1        0             
 200920.PSYC422.01        0             
 200920.PSYC422.02        0             
 200920.PSYC422.46        0             
 200920.PSYC422.D1        0             
 200920.PSYC430.01        0             
 200920.PSYC443.D1        0             
 200920.PSYC465.01        0             
 200920.PSYC485.01        0             
 200920.PSYC489.01        0             
 200920.PSYC505.01        0             
 200920.PSYC525.01        0             
 200920.PSYC575.01        0             
 200920.PSYC612.01        0             
 200920.PSYC612.612       2             
 200920.PSYC623.01        0             
 200920.PSYC634.01        0             
 200920.PSYC652.01        0             
 200920.PSYC680.01        0             
 200920.PSYC681.01        0             
 200920.PSYC691.01        0             
 200920.PSYC693.01        0             
 200920.READ315.01        0             
 200920.READ315.02        0             
 200920.READ316.D1        0             
 200920.READ320.D1        0             
 200920.READ320.D2        0             
 200920.READ370.D1        0             
 200920.READ400.01        0             
 200920.READ441.01        0             
 200920.READ512.01        0             
 200920.READ601.CE        0             
 200920.READ605.01        0             
 200920.READ618.D1        0             
 200920.READ623.01        0             
 200920.READ698.01        0             
 200920.SOCI210.01        0             
 200920.SOCI210.02        0             
 200920.SOCI210.03        0             
 200920.SOCI210.04        0             
 200920.SOCI210.05        0             
 200920.SOCI210.06        0             
 200920.SOCI210.07        0             
 200920.SOCI210.08        0             
 200920.SOCI210.09        0             
 200920.SOCI210.44        0             
 200920.SOCI210.45        0             
 200920.SOCI220.01        0             
 200920.SOCI220.45        0             
 200920.SOCI220.46        0             
 200920.SOCI330.01        0             
 200920.SOCI330.46        0             
 200920.SOCI330.47        0             
 200920.SOCI330.50        2             
 200920.SOCI330.D1        0             
 200920.SOCI330.D2        0             
 200920.SOCI331.01        0             
 200920.SOCI331.45        0             
 200920.SOCI331.D1        0             
 200920.SOCI331.D2        0             
 200920.SOCI333.01        0             
 200920.SOCI333.46        0             
 200920.SOCI333.D1        0             
 200920.SOCI335.01        0             
 200920.SOCI335.46        0             
 200920.SOCI335.D1        0             
 200920.SOCI340.01        0             
 200920.SOCI340.02        0             
 200920.SOCI340.45        0             
 200920.SOCI340.60        0             
 200920.SOCI340.D1        0             
 200920.SOCI350.01        0             
 200920.SOCI350.46        0             
 200920.SOCI351.01        0             
 200920.SOCI351.46        0             
 200920.SOCI351.D1        0             
 200920.SOCI351.D2        2             
 200920.SOCI360.01        0             
 200920.SOCI360.45        2             
 200920.SOCI360.46        0             
 200920.SOCI360.D1        0             
 200920.SOCI370.01        0             
 200920.SOCI375.46        0             
 200920.SOCI390.01        0             
 200920.SOCI390.46        0             
 200920.SOCI390.50        0             
 200920.SOCI390.D1        0             
 200920.SOCI400.D1        0             
 200920.SOCI410.D1        0             
 200920.SOCI412.01        0             
 200920.SOCI412.45        0             
 200920.SOCI412.D1        0             
 200920.SOCI412.D2        0             
 200920.SOCI422.D1        0             
 200920.SOCI440.45        2             
 200920.SOCI442.D1        0             
 200920.SOCI462.01        0             
 200920.SOCI462.46        0             
 200920.SOCI462.60        0             
 200920.SOCI462.D1        0             
 200920.SOCI480.01        0             
 200920.SOCI480.02        0             
 200920.SOCI491.01        0             
 200920.SOCI501.01        0             
 200920.SOCI505.01        0             
 200920.SOCI563.01        0             
 200920.SOCI590.01        0             
 200920.SOCI602.01        0             
 200920.SOCI685.01        0             
 200920.SOCI696.01        0             
 200920.SOCI696.02        0             
 200920.SOCI696.05        0             
 200920.SOCI696.09        0             
 200920.SPAN110.01        0             
 200920.SPAN110.02        0             
 200920.SPAN110.03        0             
 200920.SPAN110.04        0             
 200920.SPAN110.05        0             
 200920.SPAN110.06        0             
 200920.SPAN110.44        0             
 200920.SPAN110.45        0             
 200920.SPAN120.01        0             
 200920.SPAN120.02        0             
 200920.SPAN120.03        2             
 200920.SPAN120.04        0             
 200920.SPAN120.06        0             
 200920.SPAN120.07        0             
 200920.SPAN120.46        0             
 200920.SPAN120.47        0             
 200920.SPAN211.01        0             
 200920.SPAN212.01        0             
 200920.SPAN312.01        0             
 200920.SPAN322.01        0             
 200920.SPAN332.01        0             
 200920.SPAN342.01        0             
 200920.SPAN421.01        0             
 200920.SPAN451.01        0             
 200920.SPED320.01        0             
 200920.SPED320.02        0             
 200920.SPED320.03        0             
 200920.SPED320.60        0             
 200920.SPED320.D1        0             
 200920.SPED320.D2        0             
 200920.SPED410.D1        0             
 200920.SPED410.D2        0             
 200920.SPED460.D1        0             
 200920.SPED465.D1        0             
 200920.SPED465.D2        0             
 200920.SPED470.01        0             
 200920.SPED480.01        0             
 200920.SPED515.D1        0             
 200920.SPED518.D1        0             
 200920.SPED530.D1        0             
 200920.SPED580.D1        0             
 200920.SPED600.01        0             
 200920.SPED634.D1        0             
 200920.SPED635.D1        0             
 200920.SPED639.D1        0             
 200920.SPED640.01        0             
 200920.SPED641.01        0             
 200920.SPED646.D1        0             
 200920.SPED698.01        0             
 200920.SPEDFE            0             
 200920.SPEE200.01        0             
 200920.SPEE200.02        0             
 200920.SPEE200.03        0             
 200920.SPEE200.04        0             
 200920.SPEE200.05        0             
 200920.SPEE200.06        0             
 200920.SPEE200.07        0             
 200920.SPEE200.08        0             
 200920.SPEE200.09        0             
 200920.SPEE200.10        0             
 200920.SPEE200.11        0             
 200920.SPEE200.12        0             
 200920.SPEE200.44        0             
 200920.SPEE200.46        0             
 200920.SPEE201.01        0             
 200920.SPEE201.02        0             
 200920.SPEE210.01        0             
 200920.SPEE212.01        0             
 200920.SPEE225.01        0             
 200920.SPEE240.01        0             
 200920.SPEE311.01        0             
 200920.SPEE321.01        0             
 200920.SPEE332.01        0             
 200920.SPEE401.01        0             
 200920.SPEE420.01        0             
 200920.SPEE430.IND       0             
 200920.SPEE490.01        0             
 200920.STAT202.01        0             
 200920.STAT202.02        0             
 200920.STAT202.03        0             
 200920.STAT202.04        0             
 200920.STAT202.45        0             
 200920.STAT202.46        0             
 200920.STAT302.01        0             
 200920.STAT562.MS1       0             
 200920.STAT661.01        0             
 200920.SWRK220.01        0             
 200920.SWRK220.02        0             
 200920.SWRK220.03        0             
 200920.SWRK220.60        0             
 200920.SWRK230.01        0             
 200920.SWRK230.02        0             
 200920.SWRK330.01        0             
 200920.SWRK330.02        0             
 200920.SWRK330.50        2             
 200920.SWRK340.01        0             
 200920.SWRK400.01        0             
 200920.SWRK410.01        0             
 200920.SWRK425.01        0             
 200920.SWRK450.01        0             
 200920.SWRK516.01        0             
 200920.SWRK525.01        0             
 200920.SWRK525.02        0             
 200920.SWRK530.01        0             
 200920.SWRK530.02        0             
 200920.SWRK530.CDILDAY   0             
 200920.SWRK570.01        0             
 200920.SWRK570.02        0             
 200920.SWRK574.01        0             
 200920.SWRK574.02        0             
 200920.SWRK585.01        0             
 200920.SWRK585.02        0             
 200920.SWRK585.03        0             
 200920.SWRK602.01        0             
 200920.SWRK602.02        0             
 200920.SWRK602.1         2             
 200920.SWRK605.01        2             
 200920.SWRK605.02        0             
 200920.SWRK605.D1        0             
 200920.SWRK621.01        0             
 200920.SWRK635.01        0             
 200920.SWRK635.02        0             
 200920.SWRK655.01        0             
 200920.SWRK655.02        0             
 200920.TESL550.01        0             
 200920.THEA203.01        0             
 200920.THEA203.02        0             
 200920.THEA203.03        0             
 200920.THEA203.04        0             
 200920.THEA203.05        0             
 200920.THEA337.01        0             
 200920.THEA360.01        0             
 200920.THEA402.01        0             
 200920.UNIV101.01        0             
 200920.UNIV101.02        0             
 200920.UNIV101.03        0             
 200920.UNIV101.04        0             
 200920.UNIV101.20        0             
 200920.UNIV102.01        0             
 200920.UNIV102.02        0             
 200920.UNIV102.03        0             
 200920.UNIV102.04        0             
 200920.UNIV102.05        0             
 200920.UNIV102.06        0             
 200920.UNIV102.07        0             
 200920.UNIV102.08        0             
 200920.UNIV102.09        0             
 200920.UNIV102.10        0             
 200920.UNIV102.11        0             
 200920.UNIV102.13        0             
 200920.UNIV102.14        0             
 200920.UNIV102.15        0             
 200920.UNIV102.16        0             
 200920.UNIV102.17        0             
 200920.UNIV102.18        0             
 200920.UNIV102.19        0             
 200920.UNIV102.20        0             
 200920.UNIV102.21        0             
 200920.UNIV102.22        0             
 200920.UNIV102.23        0             
 200920.UNIV102.24        0             
 200920.UNIV102.25        0             
 200920.UNIV102.26        0             
 200920.UNIV102.27        0             
 200920.UNIV102.28        0             
 200920.UNIV102.29        0             
 200920.UNIV102.31        0             
 200920.UNIV102.32        0             
 200920.UNIV102.33        0             
 200920.UNIV102.34        0             
 200920.UNIV102.36        0             
 200920.UNIV102.ALL       0             
 200920.UNIV110.01        0             
 200920.UNIV110.02        0             
 200920.UNIV110.03        0             
 200920.UNIV110.45        0             
 200920.UNIV110.46        0             
 200920.YORU120.01        0             
 200920.ZOOL110.01        0             
 200920.ZOOL110.02        0             
 200920.ZOOL110.03        0             
 200920.ZOOL210.01        0             
 200920.ZOOL230.01        0             
 200920.ZOOL230.02        0             
 200920.ZOOL230.03        0             
 200920.ZOOL230.04        0             
 200920.ZOOL350.01        0             
 200920.ZOOL350.02        0             
 200920.ZOOL370.01        0             
 200920.ZOOL370.02        0             
 200920.ZOOL410.01        0             
 200920.ZOOL410.02        0             
 200920.ZOOL430.01        0             
 200925.SWRK605.SH1       0             
 200925.SWRK605.SH2       0             
 200925.SWRK615.SH        0             
 200925.SWRK621.SH        0             
 200925.SWRK626.SH        0             
 200925.SWRK630.SH        0             
 200925.SWRK635.SH        0             
 200930.PSYC342.D1        0             
 200935.SWRK650.SH        0             
 200935.SWRK655.SH        0             


89 course set unavailable
